movie_id;tmdb_id;title;original_title;overview;poster_path;release_date;runtime
8348;;Circonstances attenuantes;Circonstances attenuantes;Un couple de bourgeois stricts part en vacances. Mais ils echouent dans une auberge en face de gens du milieu. Les bandits admirent la connaissance du code de M. Le Sentencier sans se douter qu'ils ont affaire a un magistrat severe.;https://fr.web.img6.acsta.net/medias/nmedia/18/78/05/92/19444876.jpg;;87
8349;;La Flûte Enchantée (Royal opera House);La Flûte Enchantée (Royal opera House);;https://fr.web.img6.acsta.net/pictures/17/08/24/14/26/363478.jpg;2017-09-20;190
8350;;Les Toutes Petites Créatures;The Very Small Creatures;Suivez les aventures de Rose, Bleu, Orange, Jaune et Vert, un groupe de toutes petites créatures drôles et attachantes. À travers le jeu, ces petites créatures en pâte à modeler découvrent avec amusement le monde qui les entoure. L’humour est au cœur de ce programme, abordant avec légèreté des thèmes tels que la découverte de l’autre, le travail d’équipe, l’empathie et la tolérance.;https://fr.web.img6.acsta.net/pictures/23/12/14/13/46/2755277.jpg;2024-02-07;38
8354;;Koyaanisqatsi, la prophétie;Koyaanisqatsi;Sur une musique de Philip Glass se succèdent des images de nature, de vies sociales, d'individus, de paysages somptueux arrachés à la paix de la Création par des bulldozers, des brouillards de pollution...;https://fr.web.img6.acsta.net/pictures/18/02/26/13/16/1942374.jpg;;87
8356;;French Film;French Film;"À Paris, Sam, une vingtaine d’années, partage sa vie avec Léna, une jeune actrice. Malgré leur attachement, l’élan des débuts s’est émoussé : Sam se montre de plus en plus possessif, tandis que Léna s’interroge sur la sincérité de ses sentiments. Dans une société en mutation, leur chemin croise celui d’Arthur, idéaliste entravé par ses propres contradictions ; d'une future mariée au détachement troublant ; et de Marco, guidé par ses désirs à la recherche d’une relation absolue. Dans cette ville à la fois rigide et pleine de promesses, Sam et Léna parviendront-ils à redéfinir leur lien ?";https://fr.web.img6.acsta.net/img/4c/8f/4c8fac64bcd1f0177db3ffe73173c208.jpg;;70
8359;;Le Prisonnier d'Alcatraz;Birdman of Alcatraz;"Après deux meurtres de sang-froid, Robert Stroud est transféré dans les quartiers de haute sécurité de la prison d’Alcatraz. Un jour, dans la cour, il trouve un moineau blessé. Il le recueille, le soigne et l'apprivoise. Etudiant sans relâche, il passe maître en ornithologie et devient ""l’homme aux canaris"".";https://fr.web.img6.acsta.net/medias/nmedia/00/02/56/00/affiche.jpg;;147
8360;;Un Enfant attend;A Child Is Waiting;Engagée depuis peu dans une clinique pour les mineurs atteints de trisomie et d’autisme, Jean Hansen entend améliorer la condition de ses jeunes patients par des cours de musicothérapie. Dès son arrivée, elle s’attache à Reuben Widdicombe, un petit garçon terriblement introverti et solitaire, ce qui ne plaît guère au docteur Clark, le directeur de l’institution. Deux personnalités, deux méthodes. En offrant à l’enfant, que son père voudrait retirer de l’établissement, un rôle d’Indien dans un spectacle, Jean Hansen espère qu’il va s’ouvrir au monde, envoyer enfin un signe à ceux qui ne voient en lui qu’une charge impossible à porter.;https://fr.web.img6.acsta.net/pictures/17/10/30/10/52/0812400.jpg;1979-10-24;102
8361;;Scorpio;Scorpio;Cross travaille depuis des années pour la CIA. Il est l'un des rares espions à avoir déjoué tous les pièges de la Guerre froide. Durant ses récentes années de service, il a tout appris à son jeune collègue français, Jean Laurier. Mais depuis peu, Cross constate que sa hiérarchie se montre particulièrement distante. Il constate bien vite que ses supérieurs ont décidé de le neutraliser. Or, c'est Laurier qui est chargé de l'abattre. Cross prend alors la fuite et trouve refuge à Vienne, chez Zharkov, un vieux grigou travaillant pour le KGB. Un film d'espionnage au scénario irréprochable. Michael Winner est plus connu pour avoir signé les trois premiers volets d'«Un justicier dans la ville» avec Charles Bronson.;https://fr.web.img6.acsta.net/medias/nmedia/18/73/04/47/19188220.jpg;;114
8372;;L'Histoire officielle;La Historia Oficial;"1983 - Alicia, professeur d'histoire dans un lycée de Buenos Aires, mène une vie tranquille et bourgeoise avec son mari et la petite Gaby qu'ils ont adoptée. Dans sa vie professionnelle comme dans sa vie privée, elle a toujours accepté ""la version officielle"" jusqu’au jour où le régime s’effondre. L'énorme mensonge se fissure, et Alicia se met à suspecter que Gaby pourrait être la fille d'un ""disparu"". Débute alors un inexorable voyage à la recherche de la vérité, une quête dans laquelle Alicia pourrait bien tout perdre.";https://fr.web.img6.acsta.net/pictures/16/08/03/14/51/359435.jpg;2016-10-05;112
8373;;Irréalisable;Irréalisable;Six personnes qui ne se connaissent pas se retrouvent à passer une semaine de vacances dans le magnifique gîte des Mimosas. Là-bas il fait fait bon vivre, Greg et sa femme Monica, les deux hôtes, sont absolument charmants et prennent soin de leurs pensionnaires. Mais tout ne va pas se passer comme prévu, l'un des protagonistes a un sombre projet qui implique à leur insu tous les résidents. Le séjour idyllique va tourner au cauchemar.;https://fr.web.img6.acsta.net/img/7e/1c/7e1c90d7848fc189735b7dc44fbd1ea5.jpg;;88
8376;;Jane Goodall : Une vie extraordinaire;Jane Goodall: Reasons for Hope;Un documentaire inspirant qui explore les raisons d’espérer à travers le regard et l’héritage de Jane Goodall, primatologue de renom. Trois histoires de conservation illustrent comment la passion, la science et l’humanité peuvent transformer notre avenir commun.;https://fr.web.img6.acsta.net/img/4a/6f/4a6f298a3fec80ba7c639c40cf155e43.png;2026-01-21;44
8377;;Les baleines bleues : le retour des géants;Blue Whales: Return of the Giants;les baleines bleues sont les plus grands animaux qui aient jamais existé, plus grands mêmes que les dinosaures. elles sont plus longues qu'un avion de ligne et leur langue pèse aussi lourd qu'un éléphant. l'écran géant est le meilleur endroit où vous pouvez les voir grandeur nature ! participez à l'aventure d'une vie pour découvrir un groupe de baleines bleues disparu depuis longtemps dans un coin reculé de l'océan, là où aucun scientifique ni aucune équipe de tournage n'a encore jamais exploré. les découvertes de l'expédition contribueront à la création de nouvelles zones marines protégées.;https://fr.web.img6.acsta.net/img/d2/c0/d2c0dbc44cf590682488c49d61655faa.jpg;2023-05-25;45
8379;;Mountain Adventure - Au-delà des frontières;Mountain Adventure: Out of Bounds;Des montagnes australiennes à l’Alaska, la championne Torah Bright repousse ses limites et explore la beauté fragile des sommets du monde. Entre adrénaline et conscience écologique, une immersion spectaculaire au cœur des montagnes sauvages.;https://fr.web.img6.acsta.net/img/ae/d1/aed11a6842d4abc0af6c5c7dae9eedf1.jpg;2025-12-24;44
8380;;Serengeti : un voyage au coeur de l'Afrique;Serengeti : Journey to the Heart of Africa;La vie dans le Serengeti n'a jamais été aussi intense. Il abrite la plupart des animaux connus d'Afrique et l'un des plus grands événements naturels du monde : la migration annuelle des gnous. La nature a créé un équilibre parfait où chaque espèce a un rôle bien précis à jouer dans une histoire plus vaste : l'équilibre d'un écosystème entier.;https://fr.web.img6.acsta.net/img/e0/8d/e08ddeba959706d065f2ddf02524b86d.jpg;;45
8381;;T.Rex;T.Rex;Depuis plus d'un siècle, les dinosaures inspirent et enthousiasment le public. Avec les progrès de l'imagerie de synthèse et les révélations de la paléontologie du tyrannosaure au cours des vingt-cinq dernières années, le temps est venu de redécouvrir le T-Rex dans les salles de cinéma et les musées les plus prestigieux du monde. Chronique d'une découverte remarquable dans les terres arides de Hell Creek à l'été 2023, ce film immersif sur le plus écran de France explore la vie et l'époque du T-Rex.;https://fr.web.img6.acsta.net/img/60/4f/604f6f0a0c8449ab2a2c39b6c039742e.jpg;;45
8382;;Super human body;Superhuman Body : World of Medical Marvels;superhuman body : world of medical marvels explore le fonctionnement interne du corps humain et les incroyables avancées de la science et des technologies médicales qui nous permettent de vivre plus longtemps et en meilleure santé. raconté à travers les histoires inspirantes des chercheurs, des scientifiques et des patients à l'origine de ces innovations médicales révolutionnaires, ce documentaire, montre les façons extraordinaires dont notre corps fonctionne. superhuman body vous inspirera, vous émouvra et vous donnera les moyens d'agir, vous serez étonné de voir ce que votre corps surhumain peut faire !;https://fr.web.img6.acsta.net/img/d9/0f/d90f1a75d5aa111aacdede0eda50dcae.jpg;2024-04-12;40
8385;;Bhooth Bangla;Bhooth Bangla;Dans une vieille maison hantée, horreur et humour s’entremêlent tandis que des secrets du passé refont surface et plongent les habitants dans un chaos aussi effrayant que comique.;https://fr.web.img6.acsta.net/img/d6/d1/d6d1735ece201c1060765102f7682f37.jpg;;173
8387;;Premiers pas dans la forêt;Premiers pas dans la forêt;Les premiers pas d’un renardeau, d’un poulain, d’un ourson et d’un petit éléphant au cœur de la forêt. De courtes histoires sur ces êtres sensibles et innocents qui explorent le monde naturel qui les entoure. Un programme rempli de couleurs et de douceurs pour un premier pas au cinéma tout en évoquant la joie de l’instant présent, l’émerveillement, la curiosité et l’amitié.;https://fr.web.img6.acsta.net/pictures/19/10/04/13/44/3272456.jpg;2019-12-04;38
8389;;Yu-Gi-Oh! The Dark Side Of Dimensions;Yu-Gi-Oh! The Dark Side Of Dimensions;;https://fr.web.img6.acsta.net/img/95/27/9527d47860b795bc8303f737c5ce1293.jpeg;2026-05-14;130
